date,000016.SH,000300.SH,000905.SH,038.CS,H11008.CSI,NH0200.NHF,Au9999
2006/7/19,1040.586,1336.644,1472.354,112.911,121.09,2233.504,161.37
2006/7/20,1046.987,1345.194,1484.409,112.764,120.75,2235.7177,164.53
2006/7/21,1056.627,1356.033,1493.036,112.767,120.8,2205.7009,161.26
2006/7/24,1058.071,1358.122,1496.607,112.688,120.77,2186.4802,158.96
2006/7/25,1068.106,1374.17,1518.172,112.7,120.78,2203.1453,160.57
2006/7/26,1069.444,1371.295,1523.863,112.649,120.75,2156.5018,159.73
2006/7/27,1060.585,1355.545,1506.56,112.655,120.85,2171.4341,161.85
2006/7/28,1050.639,1341.393,1492.114,112.721,120.88,2181.7399,162.51
2006/7/31,1020.541,1294.328,1425.044,112.722,120.82,2218.8226,163.1
2006/8/1,1011.146,1282.057,1408.902,112.628,120.72,2223.4276,162.77
2006/8/2,1007.596,1275.088,1401.859,112.504,120.9,2230.6966,166.09
2006/8/3,1008.183,1271.744,1401.156,112.815,120.72,2250.3399,166.45
2006/8/4,990.834,1241.908,1354.778,112.82,120.82,2212.7089,165.45
2006/8/7,978.085,1224.102,1323.726,112.819,120.87,2236.2514,166.8
2006/8/8,994.537,1252.386,1364.99,112.857,120.87,2223.1945,165.82
2006/8/9,993.658,1251.298,1367.395,112.854,121.02,2214.8763,164.61
2006/8/10,1011.644,1271.473,1391.144,112.921,121.07,2258.2401,167.3
2006/8/11,1011.639,1275.654,1398.011,112.955,120.92,2238.8256,164.88
2006/8/14,992.453,1245.721,1356.848,113.029,121.03,2181.6784,162.04
2006/8/15,1007.798,1265.863,1383.361,113.097,120.98,2159.93,161.53
2006/8/16,1018.894,1283.567,1407.313,113.274,121.02,2152.9324,161.32
2006/8/17,1009.311,1271.627,1395.718,113.232,121.08,2140.4418,162.4
2006/8/18,1008.047,1267.866,1384.899,113.369,121.14,2138.0743,158.08
2006/8/21,1008.31,1270.562,1392.969,113.038,120.98,2138.5331,160
2006/8/22,1018.508,1285.268,1408.846,113.073,120.96,2143.4012,161.04
2006/8/23,1021.873,1285.68,1403.578,113.199,120.89,2124.3579,160.15
2006/8/24,1028.243,1292.401,1416.898,113.216,121.12,2122.3428,159.97
2006/8/25,1028.287,1295.437,1421.095,113.236,121.25,2119.0259,160.35
2006/8/28,1048.853,1325.894,1457.321,113.24,121.22,2109.8131,159.78
2006/8/29,1049.64,1330.155,1456.44,113.292,121.29,2087.9919,158.26
2006/8/30,1048.776,1334.671,1468.664,113.3,121.12,2077.5797,157.79
2006/8/31,1048.577,1338.694,1479.9,113.34,120.98,2075.7949,159.15
2006/9/1,1033.739,1318.099,1451.95,113.406,121.02,2117.0954,160.48
2006/9/4,1046.141,1337.243,1484.443,113.371,121.16,2090.7034,160.57
2006/9/5,1052.166,1340.682,1490.153,113.416,121.2,2077.0834,161.17
2006/9/6,1056.264,1346.367,1497.005,113.511,121.24,2099.3843,162.4
2006/9/7,1045.154,1328.377,1472.505,113.488,121.15,2096.1315,162.7
2006/9/8,1050.8,1332.153,1473.922,113.506,121.21,2069.2366,158.71
2006/9/11,1057.853,1338.755,1481.932,113.633,121.2,2033.1191,152.69
2006/9/12,1066.823,1347.639,1487.741,113.594,121.21,2043.0629,153.01
2006/9/13,1069.011,1338.386,1466.043,113.665,121.16,2025.9456,150
2006/9/14,1070.108,1338.278,1467.796,113.722,121.22,2072.7762,151.99
2006/9/15,1094.149,1362.322,1484.687,113.735,121.17,2046.5043,148.88
2006/9/18,1096.466,1375.563,1507.942,113.797,121.31,2072.8089,149.36
2006/9/19,1101.956,1378.309,1512.963,113.843,121.34,2066.42,150.1
2006/9/20,1098.929,1378.459,1517.29,114.041,121.44,2017.9826,148.4
2006/9/21,1106.873,1387.37,1521.95,114.08,121.53,2018.8979,148.57
2006/9/22,1094.179,1374.852,1509.385,114.312,121.62,2032.0708,149.79
2006/9/25,1091.717,1372.399,1514.277,114.248,121.62,1999.7474,150.38
2006/9/26,1077.302,1357.646,1508.2,114.337,121.74,2003.2354,150.5
2006/9/27,1088.749,1371.117,1522.45,114.378,121.81,2028.5896,151.4
2006/9/28,1101.972,1387.002,1535.272,114.392,121.85,2033.9798,152.85
2006/9/29,1115.718,1403.265,1550.803,114.441,121.85,2059.4963,153.51
2006/10/9,1151.433,1436.074,1579.521,114.527,121.93,2076.6628,148.06
2006/10/10,1152.238,1437.245,1588.806,114.632,121.96,2062.5816,148.03
2006/10/11,1152.414,1435.906,1591.451,114.63,122.02,2047.0227,146.09
2006/10/12,1147.229,1426.5,1567.291,114.726,122.09,2060.217,147.07
2006/10/13,1149.579,1430.882,1575.861,114.82,122.1,2056.1776,147.54
2006/10/16,1135.483,1418.517,1567.085,114.889,122.11,2085.2706,150.38
2006/10/17,1125.442,1414.448,1568.509,114.945,122.11,2142.5568,151.3
2006/10/18,1146.926,1437.593,1588.59,114.942,122.24,2114.1017,150.41
2006/10/19,1148.405,1439.377,1597.38,114.983,122.27,2126.119,150.09
2006/10/20,1152.313,1440.182,1587.902,115.086,122.33,2138.379,152.75
2006/10/23,1132.686,1408.715,1537.321,115.099,122.41,2144.6945,150.34
2006/10/24,1159.133,1440.054,1577.086,115.101,122.46,2110.3122,148
2006/10/25,1166.248,1446.825,1565.901,115.179,122.48,2122.425,148.45
2006/10/26,1178.077,1456.095,1556.69,115.121,122.55,2148.8333,150.74
2006/10/27,1164.574,1439.05,1530.26,115.156,122.66,2115.4145,150.27
2006/10/30,1175.796,1446.239,1527.216,114.977,122.64,2077.2697,152.18
2006/10/31,1193.843,1464.473,1541.639,115.16,122.58,2025.2233,152.1
2006/11/1,1211.553,1479.409,1548.518,115.147,122.65,2037.8921,153.47
2006/11/2,1208.272,1479.656,1545.826,115.178,122.68,2016.8587,155.29
2006/11/3,1219.003,1488.291,1549.655,115.184,122.7,2007.0497,157.42
2006/11/6,1245.694,1507.891,1540.606,115.101,122.72,2034.0748,158.68
2006/11/7,1258.646,1516.104,1525.649,115.107,122.64,2052.1199,158.25
2006/11/8,1241.444,1498.173,1521.448,115.121,122.73,2038.002,158.54
2006/11/9,1268.332,1524.714,1537.862,115.138,122.95,2028.6717,156.75
2006/11/10,1262.529,1504.062,1498.871,115.179,122.88,2053.1729,159.87
2006/11/13,1245.828,1475.779,1445.679,115.172,122.47,2010.7011,159.44
2006/11/14,1262.158,1493.776,1461.716,115.19,122.51,1969.0326,157.97
2006/11/15,1293.253,1534.762,1484.446,115.19,122.47,1949.0935,158.1
2006/11/16,1299.116,1533.288,1462.675,115.214,122.47,1956.3737,158.3
2006/11/17,1321.011,1562.084,1476.745,115.273,122.8,1903.9505,156.88
2006/11/20,1362.451,1593.158,1466.653,115.177,123.18,1899.4555,157.87
2006/11/21,1376.632,1612.249,1477.679,115.195,123.25,1907.0951,158
2006/11/22,1382.235,1624.028,1500.813,115.111,123.29,1930.9393,159
2006/11/23,1395.678,1634.914,1509.315,114.957,123.17,1919.2923,158.99
2006/11/24,1385.939,1636.58,1532.019,114.972,123.01,1922.6459,159.45
2006/11/27,1381.325,1651.801,1567.049,115.052,123,1960.1643,161
2006/11/28,1367.515,1644.014,1577.179,115.2,122.79,1951.464,161.5
2006/11/29,1382.717,1667.142,1596.998,115.205,122.63,1952.5349,161.4
2006/11/30,1425.211,1714.358,1623.816,115.283,122.67,1963.6434,160.9
2006/12/1,1430.363,1729.224,1629.207,115.307,122.54,1941.4619,162.76
2006/12/4,1486.531,1780.736,1663.197,115.301,122.81,1963.3318,163.11
2006/12/5,1500.475,1794.231,1675.458,115.322,122.91,1962.5507,162.5
2006/12/6,1498.312,1779.411,1649.139,115.363,122.9,1965.4929,161.1
2006/12/7,1507.857,1775.714,1632.908,115.282,122.94,1965.5152,158.97
2006/12/8,1453.918,1711.584,1571.183,115.063,122.92,1987.6169,159.68
2006/12/11,1524.965,1789.924,1621.263,115.129,122.94,1975.2028,158.36
2006/12/12,1544.908,1802.788,1626.586,115.133,122.85,1978.949,159.29
2006/12/13,1544.158,1803.856,1634.84,115.136,122.72,1974.6028,158.69
2006/12/14,1573.478,1836.143,1662.266,115.137,122.81,1970.3458,158.57
2006/12/15,1597.116,1867.636,1689.671,115.194,122.82,1975.9977,160.11
2006/12/18,1637.142,1916.108,1717.225,115.187,122.74,1979.1346,156.04
2006/12/19,1643.141,1921.444,1724.533,115.192,122.47,1971.3492,155.73
2006/12/20,1643.971,1936.547,1756.002,115.187,121.72,1991.6529,156.79
2006/12/21,1620.241,1908.985,1737.381,115.19,121.82,1972.9207,155
2006/12/22,1614.238,1895.644,1728.396,115.164,121.68,1968.9045,156.42
2006/12/25,1665.159,1939.104,1744.817,115.155,121.31,1983.4759,156.59
2006/12/26,1673.88,1938.238,1726.777,115.138,121.75,2001.2687,157.9
2006/12/27,1726.433,1982.877,1738.525,115.164,122.07,1999.658,157.38
2006/12/28,1737.161,1979.933,1704.724,115.266,121.76,2013.4159,157.72
2006/12/29,1805.314,2041.047,1726.146,115.237,121.64,2001.2718,159.34
2007/1/4,1836.136,2067.092,1723.686,115.234,121.79,1917.364,158.58
2007/1/5,1815.12,2072.883,1770.475,115.369,122.04,1868.9168,156.94
2007/1/8,1856.616,2131.556,1851.964,115.349,122.04,1844.8887,153.72
2007/1/9,1932.277,2200.086,1891.871,115.395,122.02,1881.2898,154.45
2007/1/10,1963.633,2255.966,1940.832,115.54,122.47,1906.0348,154.34
2007/1/11,1927.219,2231.629,1952.236,115.505,122.48,1899.5675,153.86
2007/1/12,1876.143,2173.747,1881.753,115.453,122.45,1887.5697,154.23
2007/1/15,1963.163,2287.342,1986.539,115.503,122.57,1913.7095,156.92
2007/1/16,1992.096,2353.874,2055.016,115.556,122.5,1870.7495,156.8
2007/1/17,1955.742,2308.931,2035.651,115.581,122.58,1879.3472,156.48
2007/1/18,1936.921,2317.095,2085.403,115.539,122.59,1891.0855,157.8
2007/1/19,1995.532,2396.093,2159.638,115.564,122.73,1854.2751,157.48
2007/1/22,2075.537,2491.313,2258.986,115.581,122.77,1887.1198,158.66
2007/1/23,2105.99,2508.13,2261.785,115.574,122.61,1888.2793,158.82
2007/1/24,2145.694,2536.428,2283.696,115.536,122.72,1928.8835,160.41
2007/1/25,2098.181,2452.831,2174.239,115.572,122.81,1933.6787,161.28
2007/1/26,2164.514,2512.922,2186.27,115.547,122.96,1931.7809,161.31
2007/1/29,2222.414,2576.917,2260.596,115.611,122.97,1968.061,161.51
2007/1/30,2197.193,2551.884,2255.938,115.545,123.13,1925.5904,160.69
2007/1/31,2052.905,2385.335,2142.891,115.468,122.95,1951.4985,161.22
2007/2/1,2051.662,2395.172,2165.405,115.48,122.92,1963.74,162.65
2007/2/2,1954.966,2298.003,2127.104,115.457,122.97,1952.0506,163.31
2007/2/5,1906.03,2271.797,2152.25,115.424,122.99,1929.756,161.65
2007/2/6,1954.155,2316.04,2198.239,115.359,123.11,1944.3358,162.19
2007/2/7,2001.373,2369.787,2237.944,115.376,123.07,1967.3444,163.48
2007/2/8,2023.178,2410.601,2278.445,115.365,122.98,1945.5401,162.58
2007/2/9,2003.324,2397.245,2287.381,115.313,123.04,1978.0123,164.03
2007/2/12,2082.402,2485.392,2341.072,115.276,123,1983.5525,165.56
2007/2/13,2108.626,2522.63,2384.158,115.272,122.89,1969.5769,165.17
2007/2/14,2174.002,2588.349,2435.959,115.305,122.89,1998.4126,166.14
2007/2/15,2235.447,2668.633,2512.402,115.306,122.85,1990.4901,166.59
2007/2/16,2232.978,2676.735,2541.409,115.334,122.94,2009.8265,166.21
2007/2/26,2242.764,2707.676,2642.114,115.383,122.97,2059.2836,170.7
2007/2/27,2030.357,2457.492,2405.574,115.367,122.92,2041.1828,170.3
2007/2/28,2096.226,2544.571,2513.533,115.375,122.87,2022.117,167.25
2007/3/1,2039.678,2473.544,2459.511,115.368,122.78,2026.1024,167.9
2007/3/2,2069.074,2508.729,2503.677,115.374,122.86,2026.3305,164.81
2007/3/5,2019.727,2475.606,2511.916,115.332,122.95,1975.6244,159.6
2007/3/6,2076.871,2520.293,2516.003,115.367,123.02,2004.0358,161.19
2007/3/7,2129.48,2589.436,2580.597,115.417,122.97,2004.5586,160.8
2007/3/8,2150.153,2627.63,2634.879,115.357,122.94,2029.4805,163.1
2007/3/9,2144.218,2611.393,2638.047,115.336,122.93,2022.591,163
2007/3/12,2140.528,2616.172,2696.497,115.393,122.88,2019.5615,162.77
2007/3/13,2149.972,2640.169,2727.455,115.358,122.98,2027.1543,162.28
2007/3/14,2100.56,2597.357,2708.687,115.354,123.01,2009.2867,160.28
2007/3/15,2138.05,2645.546,2760.844,115.298,123.03,2021.2918,161.09
2007/3/16,2107.627,2604.226,2710.861,115.243,122.81,2040.1483,161.72
2007/3/19,2176.152,2659.413,2751.477,115.152,122.86,2032.6491,163.44
2007/3/20,2175.131,2672.771,2810.714,115.148,122.83,2051.0212,163.02
2007/3/21,2192.931,2702.597,2859.006,115.047,122.9,2038.4486,164.09
2007/3/22,2208.47,2711.322,2861.146,115.013,122.86,2056.2498,165.15
2007/3/23,2200.042,2716.266,2897.999,114.977,122.85,2075.6154,164.5
2007/3/26,2230.004,2764.034,2989.051,114.975,123.11,2089.0915,164.15
2007/3/27,2237.22,2784.023,3039.534,115.012,123.09,2094.2382,165.22
2007/3/28,2277.965,2797.649,3004.295,115.033,123.14,2103.1438,165.5
2007/3/29,2301.483,2783.305,2894.779,115.007,122.98,2096.9222,165.27
2007/3/30,2288.263,2781.784,2926.064,115.065,123.13,2138.5342,165.36
2007/4/2,2342.525,2850.107,2993.63,115.084,123.1,2133.0615,165.27
2007/4/3,2362.982,2888.115,3042.461,115.098,123,2137.5536,165.39
2007/4/4,2372.657,2911.821,3078.901,115.124,123.07,2151.0092,166.45
2007/4/5,2392.64,2945.045,3133.142,115.093,123.07,2162.933,167.19
2007/4/6,2390.642,2972.008,3182.797,115.027,123.18,2185.0989,167.5
2007/4/9,2442.926,3038.172,3240.302,114.957,123.09,2231.8846,166.98
2007/4/10,2473.758,3081.568,3261.527,114.847,123.15,2227.1632,168.12
2007/4/11,2508.472,3121.319,3309.745,114.832,123.15,2234.0285,168.38
2007/4/12,2535.098,3176.437,3387.412,114.819,123.17,2271.3347,168.84
2007/4/13,2517.789,3169.233,3358.632,114.775,123.13,2260.6867,168.29
2007/4/16,2585.343,3255.998,3458.067,114.763,123.11,2287.4592,170.32
2007/4/17,2577.015,3283.604,3558.216,114.583,122.88,2266.7375,170.82
2007/4/18,2558.519,3304.501,3649.714,114.407,123,2293.7898,171.79
2007/4/19,2452.547,3150.303,3435.78,114.276,122.86,2233.7089,170.08
2007/4/20,2547.501,3289.282,3614.391,114.201,122.91,2224.418,170.57
2007/4/23,2651.43,3431.318,3782.256,114.224,122.75,2204.9619,171.72
2007/4/24,2659.213,3445.196,3821.416,114.144,122.76,2235.12,171.85
2007/4/25,2679.083,3448.281,3805.046,114.181,122.68,2183.0246,170.61
2007/4/26,2702.128,3493.581,3853.269,114.243,122.44,2196.477,170.63
2007/4/27,2681.3,3470.523,3845.813,114.287,122.29,2162.8356,167.63
2007/4/30,2757.827,3558.709,3903.689,114.413,122.82,2198.1907,168.23
2007/5/8,2831.262,3686.03,4091.133,114.458,122.7,2220.4994,170.03
2007/5/9,2860.312,3701.277,4099.126,114.441,122.72,2213.4978,170.09
2007/5/10,2885.717,3724.51,4128.081,114.285,122.74,2194.1858,168.51
2007/5/11,2867.972,3702.612,4109.403,114.102,122.68,2147.4036,165.79
2007/5/14,2885.505,3734.42,4133.826,113.882,123.02,2152.8557,166.4
2007/5/15,2770.655,3604.636,3998.777,113.611,122.89,2118.1135,166
2007/5/16,2828.525,3700.287,4118.139,113.548,122.89,2153.5407,166.6
2007/5/17,2872.787,3778.605,4221.913,113.477,122.68,2109.9206,164.45
2007/5/18,2854.318,3776.629,4235.185,113.413,122.69,2097.7109,162.66
2007/5/21,2864.699,3831.443,4364.156,113.018,122.4,2150.177,163.58
2007/5/22,2882.665,3870.489,4459.813,112.835,122.29,2135.1076,163.74
2007/5/23,2919.943,3938.945,4582.306,112.881,122.34,2105.3997,162.87
2007/5/24,2906.815,3919.748,4571.714,112.913,121.82,2122.2539,163.14
2007/5/25,2942.513,3985.252,4649.857,112.884,121.28,2094.083,161.41
2007/5/28,2998.859,4072.578,4761.701,112.859,121.37,2102.0281,161.79
2007/5/29,3050.437,4168.289,4853.643,112.867,121.54,2078.9435,161.82
2007/5/30,2857.002,3886.459,4456.279,112.873,121.69,2059.8234,161.55
2007/5/31,2940.374,3927.952,4267.781,112.869,121.58,2082.5233,162.16
2007/6/1,2906.588,3803.954,3960.442,112.825,121.56,2089.2933,163.25
2007/6/4,2695.765,3511.431,3618.688,112.811,121.27,2092.8177,164.87
2007/6/5,2778.658,3634.633,3659.941,112.847,121.13,2138.9409,165.4
2007/6/6,2781.319,3677.58,3736.931,112.832,120.94,2133.609,165.03
2007/6/7,2856.539,3802.304,3936.766,112.808,121.11,2104.0814,165.03
2007/6/8,2856.019,3837.867,4002.868,112.759,121.17,2085.055,162.39
2007/6/11,2918.305,3931.862,4104.551,112.715,121.05,2065.8713,161.13
2007/6/12,2982.901,4036.109,4218.436,112.451,121.7,2053.9315,160.82
2007/6/13,3045.944,4118.268,4372.53,112.319,121.58,2061.545,159
2007/6/14,3010.165,4075.821,4311.975,112.185,121.59,2058.8373,160.2
2007/6/15,3035.778,4099.381,4316.53,112.028,121.62,2061.0524,160.18
2007/6/18,3133.531,4227.569,4439.185,111.962,121.46,2083.5726,161.9
2007/6/19,3132.305,4253,4529.033,111.857,121.41,2083.9256,161.35
2007/6/20,3059.16,4157.599,4396.218,111.834,121.29,2066.6365,162
2007/6/21,3109.915,4197.28,4374.488,111.518,121.14,2071.0728,161.13
2007/6/22,3037.509,4051.426,4123.215,111.5528,121.04,2063.1225,160.46
2007/6/25,2942.286,3877.59,3851.944,111.533,120.95,2053.4072,160.13
2007/6/26,2966.244,3928.213,3928.703,111.584,121.13,2048.6161,159.76
2007/6/27,3057.337,4040.484,4022.313,111.569,120.76,2003.4256,157.27
2007/6/28,2969.494,3858.522,3757.978,111.53,120.61,2026.3459,158.46
2007/6/29,2915.882,3764.078,3585.486,111.477,121,2039.2231,158.8
2007/7/2,2910.886,3757.655,3644.79,111.524,120.96,2047.8443,159.3
2007/7/3,2955.207,3832.227,3704.706,111.532,120.69,2083.8172,161.03
2007/7/4,2877.802,3743.582,3622.518,111.556,119.83,2066.3096,160.29
2007/7/5,2745.974,3537.435,3380.179,111.555,119.8,2080.8975,160.33
2007/7/6,2860.735,3710.283,3591.377,111.572,119.99,2062.5306,158.83
2007/7/9,2939.097,3821.302,3711.714,111.532,119.9,2091.6259,160.32
2007/7/10,2936.938,3775.621,3606.187,111.496,119.43,2080.7866,161.07
2007/7/11,2937.598,3789.874,3653.311,111.547,119.69,2072.1054,162.19
2007/7/12,2969.573,3816.921,3671.175,111.463,120.21,2081.6124,161.36
2007/7/13,2970.342,3820.124,3655.845,111.444,120.73,2067.4551,162.09
2007/7/16,2878.356,3697.966,3532.064,111.441,121.11,2078.15,162.32
2007/7/17,2956.496,3789.651,3610.382,111.459,121.08,2060.5442,162.24
2007/7/18,2978.901,3807.574,3624.341,111.452,120.37,2062.7563,162.75
2007/7/19,2972.502,3806.997,3640.282,111.417,120.54,2080.092,163.58
2007/7/20,3102.789,3971.884,3788.744,111.44,120.32,2128.5179,164.58
2007/7/23,3225.639,4156.723,3984.788,111.389,120.27,2140.8606,165.79
2007/7/24,3226.958,4161.352,3993.019,111.391,120.03,2120.1403,165.86
2007/7/25,3304.747,4255.463,4106.826,111.792,119.56,2117.16,164.92
2007/7/26,3315.022,4303.185,4190.881,112.048,119.04,2140.1177,164.56
2007/7/27,3293.38,4307.143,4269.767,112.133,117.98,2123.3834,161.63
2007/7/30,3359.707,4410.297,4353.092,112.231,118.52,2139.2604,161.79
2007/7/31,3391.858,4460.564,4403.584,112.172,118.94,2148.7201,162.21
2007/8/1,3281.34,4290.477,4161.135,112.232,118.74,2123.5867,160.97
2007/8/2,3362.457,4436.192,4336.811,112.261,118.79,2130.9991,161.94
2007/8/3,3520.144,4598.379,4408.047,112.228,118.96,2134.9016,162.27
2007/8/6,3595.033,4703.984,4504.344,112.191,118.93,2098.474,163.65
2007/8/7,3612.701,4724.547,4470.142,112.169,118.81,2089.1918,163.05
2007/8/8,3596.282,4668.087,4395.427,112.105,118.44,2091.5317,163.3
2007/8/9,3704.584,4777.286,4442.06,112.191,118.15,2101.7509,163.9
2007/8/10,3707.916,4726.683,4348.811,112.2,117.52,2074.8219,162.1
2007/8/13,3740.566,4721.192,4329.765,112.166,118.03,2092.4356,163.29
2007/8/14,3787.108,4795.568,4436.206,112.201,118.19,2084.8313,163.33
2007/8/15,3799.237,4798.75,4412.795,112.279,118.26,2064.4136,162.74
2007/8/16,3698.951,4721.942,4438.959,112.309,117.56,2047.4541,162.72
2007/8/17,3606.528,4626.583,4390.883,112.378,117.08,1995.1564,159.59
2007/8/20,3831.053,4885.427,4570.571,112.473,117.25,2026.4424,160.96
2007/8/21,3903.66,4972.711,4625.28,112.536,117.04,2018.3816,161.01
2007/8/22,3949.827,5051.688,4685.058,112.604,116.69,2018.7248,161.1
2007/8/23,4013.344,5135.93,4733.839,112.672,116.6,2049.7117,161.95
2007/8/24,4104.658,5217.581,4742.953,112.685,117.04,2036.0028,161.1
2007/8/27,4134.695,5243.147,4724.544,112.706,116.81,2054.7097,162.42
2007/8/28,4147.86,5251.77,4729.791,112.666,117.35,2056.4893,162.27
2007/8/29,4080.079,5171.822,4701.439,112.61,117.34,2045.4174,161.8
2007/8/30,4111.29,5241.228,4843.707,112.644,117.34,2067.5749,161.68
2007/8/31,4150.167,5296.813,4897.636,112.637,117.52,2083.3469,162.03
2007/9/3,4240.643,5419.169,5008.833,112.755,116.71,2082.2375,163.25
2007/9/4,4166.852,5360.333,4980.529,112.781,116.23,2078.2557,163.5
2007/9/5,4147.747,5363.251,5010.729,112.735,115.83,2086.8241,164.98
2007/9/6,4204.797,5412.037,5065.515,112.688,116.05,2087.6898,165.8
2007/9/7,4111.931,5294.795,4939.231,112.534,116.69,2084.4421,167.82
2007/9/10,4172.815,5377.222,5038.941,112.543,116.8,2067.808,170.03
2007/9/11,3992.034,5124.092,4718.312,112.244,116.03,2080.789,170.18
2007/9/12,4035.72,5202.856,4770.769,112.145,115.9,2085.2011,172.16
2007/9/13,4143.115,5349.97,4872.661,112.056,116.34,2095.6958,171.26
2007/9/14,4165.566,5397.278,4936.694,111.398,117.07,2103.1769,170.89
2007/9/17,4237.923,5498.908,5047.597,111.029,116.82,2109.9913,172.18
2007/9/18,4204.701,5476.839,5096.239,111.076,116.67,2132.3609,173.42
2007/9/19,4161.587,5419.268,5029.101,111.156,117.06,2151.4941,175.31
2007/9/20,4222.419,5494.915,5079.078,111.197,116.98,2146.3536,175.48
2007/9/21,4197.038,5468.098,5028.843,111.451,117.01,2150.8838,178.12
2007/9/24,4231.75,5513.895,5054.73,111.51,116.91,2163.4641,177.94
2007/9/25,4193.062,5454.615,5013.06,111.554,116.8,2167.7301,176.28
2007/9/26,4140.323,5361.021,4932.521,111.781,116.57,2153.9027,177.8
2007/9/27,4189.122,5427.657,4972.716,111.952,116.55,2153.9929,176.71
2007/9/28,4307.417,5580.813,5083.65,112.118,117.02,2172.4097,178.2
2007/10/8,4401.282,5653.136,5088.596,112.306,117.89,2178.2063,178.42
2007/10/9,4425.702,5675.927,5141.892,112.29,116.83,2153.6592,177.64
2007/10/10,4445.956,5685.759,5109.1,112.344,116.69,2171.5467,178.8
2007/10/11,4577.884,5760.078,5005.498,112.365,115.56,2187.7034,179.7
2007/10/12,4578.686,5737.221,4891.386,112.335,116.16,2184.9477,180.5
2007/10/15,4694.314,5821.447,4890.596,112.354,116.16,2201.8409,182.8
2007/10/16,4731.826,5877.202,4943.559,112.34,116.08,2206.0708,185.32
2007/10/17,4684.106,5824.117,4929.536,112.07,115.54,2188.4619,183
2007/10/18,4508.662,5615.747,4814.462,112.032,115.67,2185.8956,184
